<tt style='background-color:#E8E8E8;'> abstract boolean <a href='http://www.php.net/manual/de/class.arrayaccess.php' stype='text-decoration'>ArrayAccess</a> :: <a href='http://www.php.net/manual/de/arrayaccess.offsetexists.php' style='text-decoration:none'> offsetExists </a> ( $offset=mixed )</tt>	Prüft ob ein offset-punkt existiert oder nicht
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.shmop-size.php' style='text-decoration:none'> shmop_size </a> ( $shmid=int )</tt>	Wird benutzt um die größe eines gemeinsamen speicherblocks in byte zu ermitteln
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.shmop-write.php' style='text-decoration:none'> shmop_write </a> ( $shmid=int $data=string $offset=int )</tt>	Schreibt daten in einen gemeinsamen speicherbereich
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.shuffle.php' style='text-decoration:none'> shuffle </a> ( $array=array )</tt>	Diese funktion mischt die reihenfolge der elemente eines arrays zufällig shuffle 
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.similar-text.php' style='text-decoration:none'> similar_text </a> ( $first=string $second=string $percent=float )</tt>	Die berechnung der ähnlichkeit zweier strings erfolgt nach der in programming classics: implementing the worlds best algorithms by oliver isbn 0-131-00413-1 beschriebenen methode
<tt style='background-color:#E8E8E8;'> private SimpleXMLElement  <a href='http://www.php.net/manual/de/function.simplexml-import-dom.php' style='text-decoration:none'> simplexml_import_dom </a> ( $node=DOMNode $class_name=string )</tt>	Die funktion wandelt einen knoten eines dom -dokuments in einen simplexml-knoten
<tt style='background-color:#E8E8E8;'> private SimpleXMLElement  <a href='http://www.php.net/manual/de/function.simplexml-load-file.php' style='text-decoration:none'> simplexml_load_file </a> ( $filename=string $class_name=string $options=int $ns=string $is_prefix=bool )</tt>	Die funktion wandelt das übergebene wohlgeformte well-formed xml-dokument in ein objekt um
<tt style='background-color:#E8E8E8;'> private SimpleXMLElement  <a href='http://www.php.net/manual/de/function.simplexml-load-string.php' style='text-decoration:none'> simplexml_load_string </a> ( $data=string $class_name=string $options=int $ns=string $is_prefix=bool )</tt>	Die funktion erwartet einen wohlgeformten well-formed xml-string und gibt ihn als objekt zurück
<tt style='background-color:#E8E8E8;'> private float  <a href='http://www.php.net/manual/de/function.sin.php' style='text-decoration:none'> sin </a> ( $arg=float )</tt>	Berechnet den sinus des winkels arg
<tt style='background-color:#E8E8E8;'> private float  <a href='http://www.php.net/manual/de/function.sinh.php' style='text-decoration:none'> sinh </a> ( $arg=float )</tt>	Berechnet den sinus hyperbolikus des parameters arg welcher als exp arg - exp -arg/2 definiert ist
<tt style='background-color:#E8E8E8;'> private resource  <a href='http://www.php.net/manual/de/function.socket-accept.php' style='text-decoration:none'> socket_accept </a> ( $socket=resource )</tt>	Nachdem der socket socket mit socket_create() erzeugt mit socket_bind() mit einem namen verknüpft und mit socket_listen() angewiesen wurde nach hereinkommenden verbindungsanforderungen zu horchen werden sie mit dieser funktion an dem socket zugelassen
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.socket-bind.php' style='text-decoration:none'> socket_bind </a> ( $socket=resource $address=string $port=int )</tt>	Verknüpft den namen der in address angegeben ist mit dem socket socket
<tt style='background-color:#E8E8E8;'> private void  <a href='http://www.php.net/manual/de/function.socket-clear-error.php' style='text-decoration:none'> socket_clear_error </a> ( $socket=resource )</tt>	Diese funktion löscht entweder einen fehlercode für einen gegebenen socket oder global den letzten socket-fehler wenn kein socket angegeben wurde
<tt style='background-color:#E8E8E8;'> private void  <a href='http://www.php.net/manual/de/function.socket-close.php' style='text-decoration:none'> socket_close </a> ( $socket=resource )</tt>	Schließt die socketverbindung die durch socket gegeben ist
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.socket-connect.php' style='text-decoration:none'> socket_connect </a> ( $socket=resource $address=string $port=int )</tt>	Baut über den gültigen socket-deskriptor socket der von socket_create() zurückgegeben wurde eine verbindung zu address auf
<tt style='background-color:#E8E8E8;'> private resource  <a href='http://www.php.net/manual/de/function.socket-create-listen.php' style='text-decoration:none'> socket_create_listen </a> ( $port=int $backlog=int )</tt>	Erzeugt einen neuen socket-deskriptor vom typ af_inet der an allen lokalen schnittstellen eines gegebenen ports auf neue verbindungen wartet
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.socket-create-pair.php' style='text-decoration:none'> socket_create_pair </a> ( $domain=int $type=int $protocol=int $fd=array )</tt>	Erzeugt zwei nicht unterscheidbare verbundene sockets und speichert sie im array fd
<tt style='background-color:#E8E8E8;'> private resource  <a href='http://www.php.net/manual/de/function.socket-create.php' style='text-decoration:none'> socket_create </a> ( $domain=int $type=int $protocol=int )</tt>	Erzeugt einen socket auch als kommunikations-endpunkt bezeichnet und gibt einen socket-deskriptor zurück
<tt style='background-color:#E8E8E8;'> private mixed  <a href='http://www.php.net/manual/de/function.socket-get-option.php' style='text-decoration:none'> socket_get_option </a> ( $socket=resource $level=int $optname=int )</tt>	Gibt den wert der option zurück der im parameter optname für den socket socket gesetzt wurde
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.socket-getpeername.php' style='text-decoration:none'> socket_getpeername </a> ( $socket=resource $address=string $port=int )</tt>	Fragt das entfernte ende eines gegebenen sockets ab
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.socket-last-error.php' style='text-decoration:none'> socket_last_error </a> ( $socket=resource )</tt>	Wenn ein socket-deskriptor an diese funktion übergeben wird wird der letzte fehler der an diesem bestimmten socket aufgetreten ist zurückgegeben
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.socket-listen.php' style='text-decoration:none'> socket_listen </a> ( $socket=resource $backlog=int )</tt>	Nachdem der socket socket mit socket_create() erzeugt und mit socket_bind() mit einem namen verknüpft wurde wird er angewiesen nach hereinkommenden verbindungsanforderungen an dem socket socket zu horchen
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.socket-read.php' style='text-decoration:none'> socket_read </a> ( $socket=resource $length=int $type=int )</tt>	Die funktion socket_read() liest von dem socket socket der entweder mit socket_create() oder mit socket_accept() erzeugt wurde
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.socket-recv.php' style='text-decoration:none'> socket_recv </a> ( $socket=resource $buf=string $len=int $flags=int )</tt>	Die socket_recv() funktion empfängt len bytes daten in buf von socket
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.socket-recvfrom.php' style='text-decoration:none'> socket_recvfrom </a> ( $socket=resource $buf=string $len=int $flags=int $name=string $port=int )</tt>	Die funktion socket_recvfrom() empfängt über den socket socket len bytes von name über den port port falls der socket nicht vom typ af_unix ist) und liest sie in den puffer buf ein
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.socket-select.php' style='text-decoration:none'> socket_select </a> ( $read=array $write=array $except=array $tv_sec=int $tv_usec=int )</tt>	Nimmt als parameter socket-arrays entgegen und wartet ob diese ihren status ändern
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.socket-send.php' style='text-decoration:none'> socket_send </a> ( $socket=resource $buf=string $len=int $flags=int )</tt>	Die funktion socket_send() sendet len bytes aus dem puffer buf an den socket socket
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.socket-sendto.php' style='text-decoration:none'> socket_sendto </a> ( $socket=resource $buf=string $len=int $flags=int $addr=string $port=int )</tt>	Die funktion socket_sendto() sendet len bytes aus dem puffer buf über den port port an den socket socket mit der adresse addr
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.socket-set-block.php' style='text-decoration:none'> socket_set_block </a> ( $socket=resource )</tt>	Die funktion socket_set_block() entfernt das flag o_nonblock vom socket socket
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.socket-set-nonblock.php' style='text-decoration:none'> socket_set_nonblock </a> ( $socket=resource )</tt>	Die funktion socket_set_nonblock() setzt das flag o_nonblock für den socket socket
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.socket-set-option.php' style='text-decoration:none'> socket_set_option </a> ( $socket=resource $level=int $optname=int $optval=mixed )</tt>	Mit socket_set_option() wird die option die mit optname angegeben wurde auf der protokollebene level für den socket socket auf den wert gesetzt der in optval übergeben wurde
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.socket-shutdown.php' style='text-decoration:none'> socket_shutdown </a> ( $socket=resource $how=int )</tt>	Mit socket_shutdown() können sie die übertragungung hereinkommender ausgehender oder aller daten die standardeinstellung über diesen socket abbrechen
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.socket-strerror.php' style='text-decoration:none'> socket_strerror </a> ( $errno=int )</tt>	Nimmt im parameter errno einen fehlercode der von der funktion socket_last_error() zurückgegeben wurde entgegen und gibt seinerseits den entsprechenden erklärungstext aus
<tt style='background-color:#E8E8E8;'> private int  <a href='http://www.php.net/manual/de/function.socket-write.php' style='text-decoration:none'> socket_write </a> ( $socket=resource $buffer=string $length=int )</tt>	Die funktion socket_write() schreibt aus dem puffer buffer in den socket socket
<tt style='background-color:#E8E8E8;'> private bool  <a href='http://www.php.net/manual/de/function.sort.php' style='text-decoration:none'> sort </a> ( $array=array $sort_flags=int )</tt>	Diese funktion sortiert ein array
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.soundex.php' style='text-decoration:none'> soundex </a> ( $str=string )</tt>	Errechnet den wert der laut-ähnlichkeit von str
<tt style='background-color:#E8E8E8;'> private string  <a href='http://www.php.net/manual/de/function.spl-autoload-extensions.php' style='text-decoration:none'> spl_autoload_extensions </a> ( $file_extensions=string )</tt>	Diese funktion kann die dateiendungen die in der __autoload() () fallback-funktion spl_autoload() () verwendet werden prüfen und ändern
<tt style='background-color:#E8E8E8;'> private array  <a href='http://www.php.net/manual/de/function.spl-autoload-functions.php' style='text-decoration:none'> spl_autoload_functions </a> ( void )</tt>	Gibt alle registrierten __autoload() funktionen zurück
<tt style='background-color:#E8E8E8;'> private array  <a href='http://www.php.net/manual/de/function.split.php' style='text-decoration:none'> split </a> ( $pattern=string $string=string $limit=int )</tt>	Zerlegt string anhand eines regulären ausdrucks in ein array
